timestep,src,dst,regime,episode_index,time_since_transition
61,57,195,A,0,61
61,57,248,A,0,61
61,57,251,A,0,61
61,57,255,A,0,61
61,57,257,A,0,61
61,57,260,A,0,61
61,57,270,A,0,61
61,57,276,A,0,61
61,57,293,A,0,61
61,58,65,A,0,61
61,58,72,A,0,61
61,58,107,A,0,61
61,58,110,A,0,61
61,58,115,A,0,61
61,58,118,A,0,61
61,58,174,A,0,61
61,58,188,A,0,61
61,58,196,A,0,61
61,58,202,A,0,61
61,58,223,A,0,61
61,58,225,A,0,61
61,58,247,A,0,61
61,58,248,A,0,61
61,58,259,A,0,61
61,58,260,A,0,61
61,58,277,A,0,61
61,58,279,A,0,61
61,58,282,A,0,61
61,58,297,A,0,61
61,59,61,A,0,61
61,59,66,A,0,61
61,59,68,A,0,61
61,59,71,A,0,61
61,59,107,A,0,61
61,59,112,A,0,61
61,59,127,A,0,61
61,59,144,A,0,61
61,59,166,A,0,61
61,59,169,A,0,61
61,59,174,A,0,61
61,59,177,A,0,61
61,59,180,A,0,61
61,59,188,A,0,61
61,59,192,A,0,61
61,59,201,A,0,61
61,59,208,A,0,61
61,59,226,A,0,61
61,59,228,A,0,61
61,59,231,A,0,61
61,59,276,A,0,61
61,59,277,A,0,61
61,59,278,A,0,61
61,59,279,A,0,61
61,60,75,A,0,61
61,60,87,A,0,61
61,60,94,A,0,61
61,60,99,A,0,61
61,60,106,A,0,61
61,60,121,A,0,61
61,60,125,A,0,61
61,60,133,A,0,61
61,60,135,A,0,61
61,60,146,A,0,61
61,60,172,A,0,61
61,60,200,A,0,61
61,60,202,A,0,61
61,60,204,A,0,61
61,60,205,A,0,61
61,60,210,A,0,61
61,60,212,A,0,61
61,60,213,A,0,61
61,60,220,A,0,61
61,60,221,A,0,61
61,60,233,A,0,61
61,60,237,A,0,61
61,60,250,A,0,61
61,60,252,A,0,61
61,60,260,A,0,61
61,60,262,A,0,61
61,60,268,A,0,61
61,60,275,A,0,61
61,60,281,A,0,61
61,60,290,A,0,61
61,60,299,A,0,61
61,61,63,A,0,61
61,61,84,A,0,61
61,61,88,A,0,61
61,61,91,A,0,61
61,61,108,A,0,61
61,61,112,A,0,61
61,61,118,A,0,61
61,61,147,A,0,61
61,61,192,A,0,61
61,61,194,A,0,61
61,61,196,A,0,61
61,61,202,A,0,61
61,61,226,A,0,61
61,61,231,A,0,61
61,61,242,A,0,61
61,61,255,A,0,61
61,61,266,A,0,61
61,61,267,A,0,61
61,61,275,A,0,61
61,61,285,A,0,61
61,61,293,A,0,61
61,62,66,A,0,61
61,62,71,A,0,61
61,62,76,A,0,61
61,62,88,A,0,61
61,62,96,A,0,61
61,62,117,A,0,61
61,62,130,A,0,61
61,62,143,A,0,61
61,62,147,A,0,61
61,62,162,A,0,61
61,62,177,A,0,61
61,62,202,A,0,61
61,62,205,A,0,61
61,62,224,A,0,61
61,62,228,A,0,61
61,62,231,A,0,61
61,62,238,A,0,61
61,62,240,A,0,61
61,62,255,A,0,61
61,62,258,A,0,61
61,62,273,A,0,61
61,62,277,A,0,61
61,62,280,A,0,61
61,62,289,A,0,61
61,62,297,A,0,61
61,63,67,A,0,61
61,63,72,A,0,61
61,63,90,A,0,61
61,63,104,A,0,61
61,63,105,A,0,61
61,63,113,A,0,61
61,63,124,A,0,61
61,63,138,A,0,61
61,63,141,A,0,61
61,63,143,A,0,61
61,63,145,A,0,61
61,63,147,A,0,61
61,63,148,A,0,61
61,63,174,A,0,61
61,63,180,A,0,61
61,63,184,A,0,61
61,63,185,A,0,61
61,63,194,A,0,61
61,63,196,A,0,61
61,63,198,A,0,61
61,63,227,A,0,61
61,63,228,A,0,61
61,63,230,A,0,61
61,63,235,A,0,61
61,63,240,A,0,61
61,63,260,A,0,61
61,63,269,A,0,61
61,63,276,A,0,61
61,63,294,A,0,61
61,63,297,A,0,61
61,64,73,A,0,61
61,64,91,A,0,61
61,64,127,A,0,61
61,64,135,A,0,61
61,64,136,A,0,61
61,64,148,A,0,61
61,64,159,A,0,61
61,64,187,A,0,61
61,64,193,A,0,61
61,64,204,A,0,61
61,64,217,A,0,61
61,64,258,A,0,61
61,64,271,A,0,61
61,64,274,A,0,61
61,64,280,A,0,61
61,64,298,A,0,61
61,65,67,A,0,61
61,65,77,A,0,61
61,65,81,A,0,61
61,65,92,A,0,61
61,65,114,A,0,61
61,65,127,A,0,61
61,65,134,A,0,61
61,65,152,A,0,61
61,65,167,A,0,61
61,65,170,A,0,61
61,65,171,A,0,61
61,65,182,A,0,61
61,65,184,A,0,61
61,65,186,A,0,61
61,65,203,A,0,61
61,65,204,A,0,61
61,65,208,A,0,61
61,65,211,A,0,61
61,65,218,A,0,61
61,65,226,A,0,61
61,65,229,A,0,61
61,65,239,A,0,61
61,65,243,A,0,61
61,65,264,A,0,61
61,65,266,A,0,61
61,65,272,A,0,61
61,65,274,A,0,61
61,65,290,A,0,61
61,66,71,A,0,61
61,66,101,A,0,61
61,66,114,A,0,61
61,66,124,A,0,61
61,66,148,A,0,61
61,66,159,A,0,61
61,66,163,A,0,61
61,66,170,A,0,61
61,66,174,A,0,61
61,66,184,A,0,61
61,66,190,A,0,61
61,66,213,A,0,61
61,66,221,A,0,61
61,66,232,A,0,61
61,66,235,A,0,61
61,66,239,A,0,61
61,66,240,A,0,61
61,66,241,A,0,61
61,66,260,A,0,61
61,66,264,A,0,61
61,66,268,A,0,61
61,66,279,A,0,61
61,66,293,A,0,61
61,66,297,A,0,61
61,67,69,A,0,61
61,67,74,A,0,61
61,67,77,A,0,61
61,67,85,A,0,61
61,67,113,A,0,61
61,67,122,A,0,61
61,67,125,A,0,61
61,67,131,A,0,61
61,67,139,A,0,61
61,67,142,A,0,61
61,67,144,A,0,61
61,67,152,A,0,61
61,67,159,A,0,61
61,67,161,A,0,61
61,67,171,A,0,61
61,67,175,A,0,61
61,67,184,A,0,61
61,67,196,A,0,61
61,67,197,A,0,61
61,67,199,A,0,61
61,67,206,A,0,61
61,67,214,A,0,61
61,67,216,A,0,61
61,67,230,A,0,61
61,67,238,A,0,61
61,67,250,A,0,61
61,67,267,A,0,61
61,67,274,A,0,61
61,67,283,A,0,61
61,67,286,A,0,61
61,67,287,A,0,61
61,68,75,A,0,61
61,68,125,A,0,61
61,68,138,A,0,61
61,68,141,A,0,61
61,68,147,A,0,61
61,68,148,A,0,61
61,68,155,A,0,61
61,68,165,A,0,61
61,68,167,A,0,61
61,68,174,A,0,61
61,68,180,A,0,61
61,68,183,A,0,61
61,68,188,A,0,61
61,68,192,A,0,61
61,68,195,A,0,61
61,68,231,A,0,61
61,68,236,A,0,61
61,68,243,A,0,61
61,68,246,A,0,61
61,68,266,A,0,61
61,68,299,A,0,61
61,69,83,A,0,61
61,69,84,A,0,61
61,69,86,A,0,61
61,69,92,A,0,61
61,69,93,A,0,61
61,69,114,A,0,61
61,69,120,A,0,61
61,69,127,A,0,61
61,69,149,A,0,61
61,69,160,A,0,61
61,69,166,A,0,61
61,69,186,A,0,61
61,69,197,A,0,61
61,69,199,A,0,61
61,69,206,A,0,61
61,69,214,A,0,61
61,69,222,A,0,61
61,69,286,A,0,61
61,69,293,A,0,61
61,69,297,A,0,61
61,70,74,A,0,61
61,70,75,A,0,61
61,70,82,A,0,61
61,70,83,A,0,61
61,70,92,A,0,61
61,70,99,A,0,61
61,70,108,A,0,61
61,70,112,A,0,61
61,70,129,A,0,61
61,70,132,A,0,61
61,70,136,A,0,61
61,70,138,A,0,61
61,70,144,A,0,61
61,70,149,A,0,61
61,70,158,A,0,61
61,70,165,A,0,61
61,70,175,A,0,61
61,70,200,A,0,61
61,70,201,A,0,61
61,70,210,A,0,61
61,70,219,A,0,61
61,70,222,A,0,61
61,70,234,A,0,61
61,70,236,A,0,61
61,70,245,A,0,61
61,70,260,A,0,61
61,70,270,A,0,61
61,70,271,A,0,61
61,70,279,A,0,61
61,70,286,A,0,61
61,70,299,A,0,61
61,71,77,A,0,61
61,71,88,A,0,61
61,71,90,A,0,61
61,71,103,A,0,61
61,71,141,A,0,61
61,71,156,A,0,61
61,71,160,A,0,61
61,71,166,A,0,61
61,71,171,A,0,61
61,71,181,A,0,61
61,71,190,A,0,61
61,71,196,A,0,61
61,71,203,A,0,61
61,71,208,A,0,61
61,71,215,A,0,61
61,71,223,A,0,61
61,71,227,A,0,61
61,71,251,A,0,61
61,71,266,A,0,61
61,71,269,A,0,61
61,71,292,A,0,61
61,72,75,A,0,61
61,72,80,A,0,61
61,72,88,A,0,61
61,72,101,A,0,61
61,72,105,A,0,61
61,72,110,A,0,61
61,72,126,A,0,61
61,72,132,A,0,61
61,72,140,A,0,61
61,72,155,A,0,61
61,72,176,A,0,61
61,72,181,A,0,61
61,72,189,A,0,61
61,72,193,A,0,61
61,72,202,A,0,61
61,72,209,A,0,61
61,72,210,A,0,61
61,72,223,A,0,61
61,72,231,A,0,61
61,72,246,A,0,61
61,72,253,A,0,61
61,72,281,A,0,61
61,72,289,A,0,61
61,72,294,A,0,61
61,72,297,A,0,61
61,73,79,A,0,61
61,73,91,A,0,61
61,73,112,A,0,61
61,73,116,A,0,61
61,73,119,A,0,61
61,73,123,A,0,61
61,73,135,A,0,61
61,73,136,A,0,61
61,73,149,A,0,61
61,73,152,A,0,61
61,73,157,A,0,61
61,73,163,A,0,61
61,73,165,A,0,61
61,73,168,A,0,61
61,73,184,A,0,61
61,73,191,A,0,61
61,73,193,A,0,61
61,73,198,A,0,61
61,73,199,A,0,61
61,73,212,A,0,61
61,73,246,A,0,61
61,73,247,A,0,61
61,73,250,A,0,61
61,73,252,A,0,61
61,73,254,A,0,61
61,73,262,A,0,61
61,73,268,A,0,61
61,73,272,A,0,61
61,73,275,A,0,61
61,74,78,A,0,61
61,74,90,A,0,61
61,74,93,A,0,61
61,74,102,A,0,61
61,74,107,A,0,61
61,74,113,A,0,61
61,74,120,A,0,61
61,74,124,A,0,61
61,74,137,A,0,61
61,74,142,A,0,61
61,74,157,A,0,61
61,74,160,A,0,61
61,74,164,A,0,61
61,74,175,A,0,61
61,74,201,A,0,61
61,74,229,A,0,61
61,74,237,A,0,61
61,74,274,A,0,61
61,74,284,A,0,61
61,74,286,A,0,61
61,74,287,A,0,61
61,75,77,A,0,61
61,75,79,A,0,61
61,75,87,A,0,61
61,75,100,A,0,61
61,75,140,A,0,61
61,75,145,A,0,61
61,75,165,A,0,61
61,75,172,A,0,61
61,75,195,A,0,61
61,75,201,A,0,61
61,75,204,A,0,61
61,75,221,A,0,61
61,75,223,A,0,61
61,75,229,A,0,61
61,75,237,A,0,61
61,75,239,A,0,61
61,75,246,A,0,61
61,75,247,A,0,61
61,75,256,A,0,61
61,75,268,A,0,61
61,75,283,A,0,61
61,75,290,A,0,61
61,76,85,A,0,61
61,76,101,A,0,61
61,76,102,A,0,61
61,76,116,A,0,61
61,76,130,A,0,61
61,76,149,A,0,61
61,76,153,A,0,61
61,76,174,A,0,61
61,76,180,A,0,61
61,76,188,A,0,61
61,76,189,A,0,61
61,76,190,A,0,61
61,76,219,A,0,61
61,76,220,A,0,61
61,76,228,A,0,61
61,76,231,A,0,61
61,76,235,A,0,61
61,76,236,A,0,61
61,76,243,A,0,61
61,76,244,A,0,61
61,76,246,A,0,61
61,76,247,A,0,61
61,76,259,A,0,61
61,76,276,A,0,61
61,76,284,A,0,61
61,77,93,A,0,61
61,77,107,A,0,61
61,77,109,A,0,61
61,77,122,A,0,61
61,77,130,A,0,61
61,77,133,A,0,61
61,77,147,A,0,61
61,77,152,A,0,61
61,77,156,A,0,61
61,77,159,A,0,61
61,77,162,A,0,61
61,77,167,A,0,61
61,77,173,A,0,61
61,77,185,A,0,61
61,77,196,A,0,61
61,77,199,A,0,61
61,77,201,A,0,61
61,77,204,A,0,61
61,77,216,A,0,61
61,77,217,A,0,61
61,77,233,A,0,61
61,77,245,A,0,61
61,77,254,A,0,61
61,77,264,A,0,61
61,77,284,A,0,61
61,77,285,A,0,61
61,77,296,A,0,61
61,78,91,A,0,61
61,78,93,A,0,61
61,78,106,A,0,61
61,78,117,A,0,61
61,78,121,A,0,61
61,78,129,A,0,61
61,78,144,A,0,61
61,78,147,A,0,61
61,78,148,A,0,61
61,78,149,A,0,61
61,78,156,A,0,61
61,78,172,A,0,61
61,78,195,A,0,61
61,78,202,A,0,61
61,78,210,A,0,61
61,78,217,A,0,61
61,78,220,A,0,61
61,78,222,A,0,61
61,78,227,A,0,61
61,78,238,A,0,61
61,78,245,A,0,61
61,78,261,A,0,61
61,78,268,A,0,61
61,78,282,A,0,61
61,78,292,A,0,61
61,79,82,A,0,61
61,79,86,A,0,61
61,79,87,A,0,61
61,79,92,A,0,61
61,79,116,A,0,61
61,79,126,A,0,61
61,79,136,A,0,61
61,79,149,A,0,61
61,79,150,A,0,61
61,79,158,A,0,61
61,79,165,A,0,61
61,79,166,A,0,61
61,79,183,A,0,61
61,79,195,A,0,61
61,79,205,A,0,61
61,79,236,A,0,61
61,79,239,A,0,61
61,79,249,A,0,61
61,79,250,A,0,61
61,79,258,A,0,61
61,79,268,A,0,61
61,79,273,A,0,61
61,79,286,A,0,61
61,79,290,A,0,61
61,79,294,A,0,61
61,80,88,A,0,61
61,80,100,A,0,61
61,80,109,A,0,61
61,80,110,A,0,61
61,80,138,A,0,61
61,80,141,A,0,61
61,80,156,A,0,61
61,80,160,A,0,61
61,80,170,A,0,61
61,80,179,A,0,61
61,80,180,A,0,61
61,80,198,A,0,61
61,80,208,A,0,61
61,80,216,A,0,61
61,80,221,A,0,61
61,80,235,A,0,61
61,80,243,A,0,61
61,80,247,A,0,61
61,80,251,A,0,61
61,80,258,A,0,61
61,80,259,A,0,61
61,80,267,A,0,61
61,80,277,A,0,61
61,80,290,A,0,61
61,80,295,A,0,61
61,81,88,A,0,61
61,81,93,A,0,61
61,81,102,A,0,61
61,81,112,A,0,61
61,81,114,A,0,61
61,81,122,A,0,61
61,81,139,A,0,61
61,81,142,A,0,61
61,81,152,A,0,61
61,81,168,A,0,61
61,81,174,A,0,61
61,81,211,A,0,61
61,81,214,A,0,61
61,81,217,A,0,61
61,81,218,A,0,61
61,81,223,A,0,61
61,81,224,A,0,61
61,81,225,A,0,61
61,81,237,A,0,61
61,81,245,A,0,61
61,81,254,A,0,61
61,81,259,A,0,61
61,81,263,A,0,61
61,81,265,A,0,61
61,81,273,A,0,61
61,81,278,A,0,61
61,81,281,A,0,61
61,81,287,A,0,61
61,81,294,A,0,61
61,81,296,A,0,61
61,81,298,A,0,61
61,82,83,A,0,61
61,82,91,A,0,61
61,82,111,A,0,61
61,82,113,A,0,61
61,82,135,A,0,61
61,82,136,A,0,61
61,82,145,A,0,61
61,82,152,A,0,61
61,82,153,A,0,61
61,82,158,A,0,61
61,82,165,A,0,61
61,82,182,A,0,61
61,82,193,A,0,61
61,82,207,A,0,61
61,82,214,A,0,61
61,82,219,A,0,61
61,82,220,A,0,61
61,82,222,A,0,61
61,82,239,A,0,61
61,82,242,A,0,61
61,82,280,A,0,61
61,82,292,A,0,61
61,82,294,A,0,61
61,83,92,A,0,61
61,83,102,A,0,61
61,83,103,A,0,61
61,83,109,A,0,61
61,83,117,A,0,61
61,83,121,A,0,61
61,83,134,A,0,61
61,83,159,A,0,61
61,83,186,A,0,61
61,83,191,A,0,61
61,83,195,A,0,61
61,83,229,A,0,61
61,83,239,A,0,61
61,83,245,A,0,61
61,83,252,A,0,61
61,83,271,A,0,61
61,83,275,A,0,61
61,83,282,A,0,61
61,83,288,A,0,61
61,83,299,A,0,61
61,84,107,A,0,61
61,84,109,A,0,61
61,84,123,A,0,61
61,84,132,A,0,61
61,84,138,A,0,61
61,84,157,A,0,61
61,84,182,A,0,61
61,84,201,A,0,61
61,84,203,A,0,61
61,84,209,A,0,61
61,84,214,A,0,61
61,84,220,A,0,61
61,84,263,A,0,61
61,84,265,A,0,61
61,84,271,A,0,61
61,84,279,A,0,61
61,84,283,A,0,61
61,84,294,A,0,61
61,84,299,A,0,61
61,85,94,A,0,61
61,85,97,A,0,61
61,85,111,A,0,61
61,85,122,A,0,61
61,85,132,A,0,61
61,85,142,A,0,61
61,85,162,A,0,61
61,85,167,A,0,61
61,85,184,A,0,61
61,85,192,A,0,61
61,85,216,A,0,61
61,85,225,A,0,61
61,85,239,A,0,61
61,85,266,A,0,61
61,85,272,A,0,61
61,85,278,A,0,61
61,85,290,A,0,61
61,86,109,A,0,61
61,86,112,A,0,61
61,86,116,A,0,61
61,86,120,A,0,61
61,86,131,A,0,61
61,86,132,A,0,61
61,86,152,A,0,61
61,86,164,A,0,61
61,86,179,A,0,61
61,86,191,A,0,61
61,86,199,A,0,61
61,86,203,A,0,61
61,86,226,A,0,61
61,86,232,A,0,61
61,86,238,A,0,61
61,86,262,A,0,61
61,86,264,A,0,61
61,86,271,A,0,61
61,86,292,A,0,61
61,86,298,A,0,61
61,87,94,A,0,61
61,87,101,A,0,61
61,87,102,A,0,61
61,87,104,A,0,61
61,87,108,A,0,61
61,87,117,A,0,61
61,87,121,A,0,61
61,87,126,A,0,61
61,87,128,A,0,61
61,87,131,A,0,61
61,87,134,A,0,61
61,87,135,A,0,61
61,87,136,A,0,61
61,87,156,A,0,61
61,87,165,A,0,61
61,87,182,A,0,61
61,87,197,A,0,61
61,87,204,A,0,61
61,87,215,A,0,61
61,87,237,A,0,61
61,87,245,A,0,61
61,87,246,A,0,61
61,87,249,A,0,61
61,87,250,A,0,61
61,87,252,A,0,61
61,87,260,A,0,61
61,87,262,A,0,61
61,87,270,A,0,61
61,88,89,A,0,61
61,88,90,A,0,61
61,88,94,A,0,61
61,88,99,A,0,61
61,88,103,A,0,61
61,88,124,A,0,61
61,88,130,A,0,61
61,88,148,A,0,61
61,88,166,A,0,61
61,88,183,A,0,61
61,88,184,A,0,61
61,88,191,A,0,61
61,88,192,A,0,61
61,88,194,A,0,61
61,88,198,A,0,61
61,88,199,A,0,61
61,88,227,A,0,61
61,88,231,A,0,61
61,88,252,A,0,61
61,88,263,A,0,61
61,88,266,A,0,61
61,88,273,A,0,61
61,88,279,A,0,61
61,88,285,A,0,61
61,88,289,A,0,61
61,88,291,A,0,61
61,88,297,A,0,61
61,88,298,A,0,61
61,89,90,A,0,61
61,89,118,A,0,61
61,89,140,A,0,61
61,89,147,A,0,61
61,89,185,A,0,61
61,89,208,A,0,61
61,89,209,A,0,61
61,89,221,A,0,61
61,89,225,A,0,61
61,89,235,A,0,61
61,89,241,A,0,61
61,89,242,A,0,61
61,89,259,A,0,61
61,89,267,A,0,61
61,89,273,A,0,61
61,89,276,A,0,61
61,89,292,A,0,61
61,89,295,A,0,61
61,90,95,A,0,61
61,90,97,A,0,61
61,90,108,A,0,61
61,90,137,A,0,61
61,90,147,A,0,61
61,90,149,A,0,61
61,90,169,A,0,61
61,90,180,A,0,61
61,90,190,A,0,61
61,90,221,A,0,61
61,90,231,A,0,61
61,90,241,A,0,61
61,90,242,A,0,61
61,90,259,A,0,61
61,90,277,A,0,61
61,90,280,A,0,61
61,90,285,A,0,61
61,90,291,A,0,61
61,91,116,A,0,61
61,91,118,A,0,61
61,91,129,A,0,61
61,91,130,A,0,61
61,91,131,A,0,61
61,91,135,A,0,61
61,91,137,A,0,61
61,91,153,A,0,61
61,91,160,A,0,61
61,91,162,A,0,61
61,91,165,A,0,61
61,91,171,A,0,61
61,91,172,A,0,61
61,91,173,A,0,61
61,91,190,A,0,61
61,91,199,A,0,61
61,91,200,A,0,61
61,91,207,A,0,61
61,91,210,A,0,61
61,91,223,A,0,61
61,91,225,A,0,61
61,91,234,A,0,61
61,91,242,A,0,61
61,91,256,A,0,61
61,91,260,A,0,61
61,91,262,A,0,61
61,91,268,A,0,61
61,91,271,A,0,61
61,91,276,A,0,61
61,91,280,A,0,61
61,91,281,A,0,61
61,91,290,A,0,61
61,91,295,A,0,61
61,92,94,A,0,61
61,92,105,A,0,61
61,92,119,A,0,61
61,92,145,A,0,61
61,92,147,A,0,61
61,92,149,A,0,61
61,92,151,A,0,61
61,92,153,A,0,61
61,92,156,A,0,61
61,92,158,A,0,61
61,92,167,A,0,61
61,92,195,A,0,61
61,92,208,A,0,61
61,92,212,A,0,61
61,92,213,A,0,61
61,92,226,A,0,61
61,92,230,A,0,61
61,92,236,A,0,61
61,92,247,A,0,61
61,92,252,A,0,61
61,92,253,A,0,61
61,92,282,A,0,61
61,92,295,A,0,61
61,92,298,A,0,61
61,93,97,A,0,61
61,93,101,A,0,61
61,93,112,A,0,61
61,93,113,A,0,61
61,93,120,A,0,61
61,93,130,A,0,61
61,93,137,A,0,61
61,93,162,A,0,61
61,93,167,A,0,61
61,93,172,A,0,61
61,93,191,A,0,61
61,93,197,A,0,61
61,93,208,A,0,61
61,93,211,A,0,61
61,93,226,A,0,61
61,93,232,A,0,61
61,93,263,A,0,61
61,93,270,A,0,61
61,93,294,A,0,61
61,93,297,A,0,61
61,94,97,A,0,61
61,94,99,A,0,61
61,94,123,A,0,61
61,94,151,A,0,61
61,94,153,A,0,61
61,94,176,A,0,61
61,94,178,A,0,61
61,94,185,A,0,61
61,94,197,A,0,61
61,94,200,A,0,61
61,94,202,A,0,61
61,94,204,A,0,61
61,94,208,A,0,61
61,94,210,A,0,61
61,94,217,A,0,61
61,94,219,A,0,61
61,94,234,A,0,61
61,94,236,A,0,61
61,94,237,A,0,61
61,94,244,A,0,61
61,94,260,A,0,61
61,94,265,A,0,61
61,95,104,A,0,61
61,95,105,A,0,61
61,95,108,A,0,61
61,95,110,A,0,61
61,95,143,A,0,61
61,95,155,A,0,61
61,95,161,A,0,61
61,95,165,A,0,61
61,95,178,A,0,61
61,95,188,A,0,61
61,95,192,A,0,61
61,95,196,A,0,61
61,95,198,A,0,61
61,95,203,A,0,61
61,95,211,A,0,61
61,95,216,A,0,61
61,95,224,A,0,61
61,95,228,A,0,61
61,95,232,A,0,61
61,95,242,A,0,61
61,95,251,A,0,61
61,95,276,A,0,61
61,95,283,A,0,61
61,95,285,A,0,61
61,95,291,A,0,61
61,95,294,A,0,61
61,96,97,A,0,61
61,96,112,A,0,61
61,96,113,A,0,61
61,96,120,A,0,61
61,96,133,A,0,61
61,96,142,A,0,61
61,96,162,A,0,61
61,96,167,A,0,61
61,96,171,A,0,61
61,96,173,A,0,61
61,96,174,A,0,61
61,96,177,A,0,61
61,96,181,A,0,61
61,96,182,A,0,61
61,96,191,A,0,61
61,96,206,A,0,61
61,96,212,A,0,61
61,96,222,A,0,61
61,96,238,A,0,61
61,96,260,A,0,61
61,96,263,A,0,61
61,96,278,A,0,61
61,96,287,A,0,61
61,96,290,A,0,61
61,97,105,A,0,61
61,97,112,A,0,61
61,97,124,A,0,61
61,97,161,A,0,61
61,97,167,A,0,61
61,97,173,A,0,61
61,97,178,A,0,61
61,97,191,A,0,61
61,97,201,A,0,61
61,97,204,A,0,61
61,97,245,A,0,61
61,97,254,A,0,61
61,98,106,A,0,61
61,98,108,A,0,61
61,98,110,A,0,61
61,98,118,A,0,61
61,98,155,A,0,61
61,98,166,A,0,61
61,98,168,A,0,61
61,98,187,A,0,61
61,98,188,A,0,61
61,98,207,A,0,61
61,98,221,A,0,61
61,98,228,A,0,61
61,98,241,A,0,61
61,98,243,A,0,61
61,98,264,A,0,61
61,98,266,A,0,61
61,98,294,A,0,61
61,99,100,A,0,61
61,99,112,A,0,61
61,99,144,A,0,61
61,99,147,A,0,61
61,99,152,A,0,61
61,99,162,A,0,61
61,99,189,A,0,61
61,99,213,A,0,61
61,99,219,A,0,61
61,99,221,A,0,61
61,99,233,A,0,61
61,99,257,A,0,61
61,99,258,A,0,61
61,99,260,A,0,61
61,99,268,A,0,61
61,99,281,A,0,61
61,99,282,A,0,61
61,99,292,A,0,61
61,99,294,A,0,61
61,100,111,A,0,61
61,100,112,A,0,61
61,100,119,A,0,61
61,100,123,A,0,61
61,100,134,A,0,61
61,100,138,A,0,61
61,100,176,A,0,61
61,100,187,A,0,61
61,100,193,A,0,61
61,100,204,A,0,61
61,100,207,A,0,61
61,100,212,A,0,61
61,100,220,A,0,61
61,100,245,A,0,61
61,100,248,A,0,61
61,100,260,A,0,61
61,100,268,A,0,61
61,100,276,A,0,61
61,101,104,A,0,61
61,101,140,A,0,61
61,101,147,A,0,61
61,101,162,A,0,61
61,101,166,A,0,61
61,101,174,A,0,61
61,101,187,A,0,61
61,101,188,A,0,61
61,101,200,A,0,61
61,101,207,A,0,61
61,101,208,A,0,61
61,101,211,A,0,61
61,101,227,A,0,61
61,101,228,A,0,61
61,101,229,A,0,61
61,101,241,A,0,61
61,101,242,A,0,61
61,101,245,A,0,61
61,101,250,A,0,61
61,101,257,A,0,61
61,101,265,A,0,61
61,101,276,A,0,61
61,101,285,A,0,61
61,102,113,A,0,61
61,102,124,A,0,61
61,102,138,A,0,61
61,102,146,A,0,61
61,102,167,A,0,61
61,102,168,A,0,61
61,102,181,A,0,61
61,102,184,A,0,61
61,102,187,A,0,61
61,102,190,A,0,61
61,102,206,A,0,61
61,102,216,A,0,61
61,102,217,A,0,61
61,102,218,A,0,61
61,102,225,A,0,61
61,102,257,A,0,61
61,102,279,A,0,61
61,102,283,A,0,61
61,102,286,A,0,61
61,102,287,A,0,61
61,102,298,A,0,61
61,103,130,A,0,61
61,103,145,A,0,61
61,103,155,A,0,61
61,103,161,A,0,61
61,103,169,A,0,61
61,103,170,A,0,61
61,103,174,A,0,61
61,103,177,A,0,61
61,103,203,A,0,61
61,103,221,A,0,61
61,103,224,A,0,61
61,103,226,A,0,61
61,103,240,A,0,61
61,103,251,A,0,61
61,103,256,A,0,61
61,103,259,A,0,61
61,103,291,A,0,61
61,104,112,A,0,61
61,104,130,A,0,61
61,104,137,A,0,61
61,104,163,A,0,61
61,104,169,A,0,61
61,104,181,A,0,61
61,104,183,A,0,61
61,104,187,A,0,61
61,104,192,A,0,61
61,104,194,A,0,61
61,104,198,A,0,61
61,104,204,A,0,61
61,104,208,A,0,61
61,104,238,A,0,61
61,104,240,A,0,61
61,104,262,A,0,61
61,104,282,A,0,61
61,104,291,A,0,61
61,104,296,A,0,61
61,105,142,A,0,61
61,105,143,A,0,61
61,105,151,A,0,61
61,105,153,A,0,61
61,105,165,A,0,61
61,105,178,A,0,61
61,105,179,A,0,61
61,105,185,A,0,61
61,105,188,A,0,61
61,105,190,A,0,61
61,105,196,A,0,61
61,105,213,A,0,61
61,105,223,A,0,61
61,105,243,A,0,61
61,105,251,A,0,61
61,105,276,A,0,61
61,105,287,A,0,61
61,105,298,A,0,61
61,106,113,A,0,61
61,106,121,A,0,61
61,106,123,A,0,61
61,106,146,A,0,61
61,106,149,A,0,61
61,106,155,A,0,61
61,106,156,A,0,61
61,106,159,A,0,61
61,106,165,A,0,61
61,106,166,A,0,61
61,106,200,A,0,61
61,106,201,A,0,61
61,106,220,A,0,61
61,106,237,A,0,61
61,106,246,A,0,61
61,106,252,A,0,61
61,106,262,A,0,61
61,106,273,A,0,61
61,106,281,A,0,61
61,106,282,A,0,61
61,106,288,A,0,61
61,107,109,A,0,61
61,107,114,A,0,61
61,107,134,A,0,61
61,107,150,A,0,61
61,107,160,A,0,61
61,107,179,A,0,61
61,107,186,A,0,61
61,107,208,A,0,61
61,107,211,A,0,61
61,107,218,A,0,61
61,107,228,A,0,61
61,107,254,A,0,61
61,107,261,A,0,61
61,107,265,A,0,61
61,107,275,A,0,61
61,107,294,A,0,61
61,107,298,A,0,61
61,107,299,A,0,61
61,108,132,A,0,61
61,108,141,A,0,61
61,108,146,A,0,61
61,108,155,A,0,61
61,108,163,A,0,61
61,108,173,A,0,61
61,108,174,A,0,61
61,108,178,A,0,61
61,108,189,A,0,61
61,108,207,A,0,61
61,108,221,A,0,61
61,108,247,A,0,61
61,108,248,A,0,61
61,108,251,A,0,61
